Period (s),PositionError (mm),CommandedVelocity (mm/s),ActivityStatusRegister,PhasingInitialized,AtMaximumVelocity,Tracking,CurrentProfileMode,AxisSettled,MotorOn,PositionCapture,InMotion,InPositiveLimit,InNegativeLimit,ProfileSegment
0.345600,-0.000115,0.000000,273,1,0,0,2,0,1,0,0,0,0,0
0.346112,-0.000115,0.000000,273,1,0,0,2,0,1,0,0,0,0,0
0.346624,-0.000115,0.000000,273,1,0,0,2,0,1,0,0,0,0,0
0.347136,-0.000105,0.000000,273,1,0,0,2,0,1,0,0,0,0,0
0.347648,-0.000100,0.000000,273,1,0,0,2,0,1,0,0,0,0,0
0.348160,-0.000090,0.000000,273,1,0,0,2,0,1,0,0,0,0,0
0.348672,-0.000085,0.000000,273,1,0,0,2,0,1,0,0,0,0,0
0.349184,-0.000075,0.000000,273,1,0,0,2,0,1,0,0,0,0,0
0.349696,-0.000070,0.000000,273,1,0,0,2,0,1,0,0,0,0,0
0.350208,-0.000060,0.000000,273,1,0,0,2,0,1,0,0,0,0,0
0.350720,-0.000060,0.000000,273,1,0,0,2,0,1,0,0,0,0,0
0.351232,-0.000060,0.000000,273,1,0,0,2,0,1,0,0,0,0,0
0.351744,-0.000055,0.000000,273,1,0,0,2,0,1,0,0,0,0,0
0.352256,-0.000045,0.000000,273,1,0,0,2,0,1,0,0,0,0,0
0.352768,-0.000040,0.000000,273,1,0,0,2,0,1,0,0,0,0,0
0.353280,-0.000040,0.000000,273,1,0,0,2,0,1,0,0,0,0,0
0.353792,-0.000030,0.000000,273,1,0,0,2,0,1,0,0,0,0,0
0.354304,-0.000020,0.000000,273,1,0,0,2,0,1,0,0,0,0,0
0.354816,-0.000020,0.000000,273,1,0,0,2,0,1,0,0,0,0,0
0.355328,-0.000010,0.000000,273,1,0,0,2,0,1,0,0,0,0,0
0.355840,-0.000010,0.000000,273,1,0,0,2,0,1,0,0,0,0,0
0.356352,-0.000010,0.000000,273,1,0,0,2,0,1,0,0,0,0,0
0.356864,-0.000005,0.000000,273,1,0,0,2,0,1,0,0,0,0,0
0.357376,-0.000005,0.000000,273,1,0,0,2,0,1,0,0,0,0,0
0.357888,-0.000005,0.000000,273,1,0,0,2,0,1,0,0,0,0,0
0.358400,0.000000,0.000000,277,1,0,1,2,0,1,0,0,0,0,0
0.358912,0.000000,0.000000,277,1,0,1,2,0,1,0,0,0,0,0
0.359424,0.000000,0.000000,277,1,0,1,2,0,1,0,0,0,0,0
0.359936,0.000000,0.000000,277,1,0,1,2,0,1,0,0,0,0,0
0.360448,0.000000,0.000000,277,1,0,1,2,0,1,0,0,0,0,0
0.360960,-0.000005,0.000000,273,1,0,0,2,0,1,0,0,0,0,0
0.361472,-0.000005,0.000000,273,1,0,0,2,0,1,0,0,0,0,0
0.361984,-0.000010,0.000000,273,1,0,0,2,0,1,0,0,0,0,0
0.362496,-0.000015,0.000000,273,1,0,0,2,0,1,0,0,0,0,0
0.363008,-0.000015,0.000000,273,1,0,0,2,0,1,0,0,0,0,0
0.363520,-0.000020,0.000000,273,1,0,0,2,0,1,0,0,0,0,0
0.364032,-0.000025,0.000000,273,1,0,0,2,0,1,0,0,0,0,0
0.364544,-0.000030,0.000000,273,1,0,0,2,0,1,0,0,0,0,0
0.365056,-0.000035,0.000000,273,1,0,0,2,0,1,0,0,0,0,0
0.365568,-0.000035,0.000000,273,1,0,0,2,0,1,0,0,0,0,0
0.366080,-0.000035,0.000000,273,1,0,0,2,0,1,0,0,0,0,0
0.366592,-0.000040,0.000000,273,1,0,0,2,0,1,0,0,0,0,0
0.367104,-0.000045,0.000000,273,1,0,0,2,0,1,0,0,0,0,0
0.367616,-0.000050,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.368128,-0.000050,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.368640,-0.000050,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.369152,-0.000055,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.369664,-0.000055,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.370176,-0.000060,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.370688,-0.000065,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.371200,-0.000065,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.371712,-0.000070,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.372224,-0.000070,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.372736,-0.000080,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.373248,-0.000080,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.373760,-0.000080,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.374272,-0.000085,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.374784,-0.000090,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.375296,-0.000090,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.375808,-0.000080,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.376320,-0.000075,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.376832,-0.000075,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.377344,-0.000085,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.377856,-0.000085,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.378368,-0.000085,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.378880,-0.000080,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.379392,-0.000070,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.379904,-0.000065,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.380416,-0.000065,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.380928,-0.000070,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.381440,-0.000070,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.381952,-0.000065,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.382464,-0.000055,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.382976,-0.000045,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.383488,-0.000040,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.384000,-0.000035,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.384512,-0.000035,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.385024,-0.000030,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.385536,-0.000025,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.386048,-0.000015,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.386560,-0.000015,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.387072,-0.000010,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.387584,-0.000005,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.388096,0.000000,0.000000,405,1,0,1,2,1,1,0,0,0,0,0
0.388608,0.000000,0.000000,405,1,0,1,2,1,1,0,0,0,0,0
0.389120,0.000015,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.389632,0.000025,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.390144,0.000025,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.390656,0.000025,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.391168,0.000040,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.391680,0.000040,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.392192,0.000045,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.392704,0.000045,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.393216,0.000045,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.393728,0.000045,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.394240,0.000045,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.394752,0.000045,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.395264,0.000050,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.395776,0.000050,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.396288,0.000045,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.396800,0.000040,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.397312,0.000040,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.397824,0.000040,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.398336,0.000035,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.398848,0.000020,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.399360,0.000020,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.399872,0.000020,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.400384,0.000025,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.400896,0.000020,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.401408,0.000010,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.401920,0.000010,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.402432,0.000005,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.402944,0.000000,0.000000,405,1,0,1,2,1,1,0,0,0,0,0
0.403456,-0.000010,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.403968,-0.000015,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.404480,-0.000015,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.404992,-0.000020,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.405504,-0.000020,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.406016,-0.000030,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.406528,-0.000035,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.407040,-0.000040,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.407552,-0.000040,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.408064,-0.000040,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.408576,-0.000045,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.409088,-0.000055,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.409600,-0.000055,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.410112,-0.000060,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.410624,-0.000060,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.411136,-0.000065,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.411648,-0.000065,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.412160,-0.000070,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.412672,-0.000065,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.413184,-0.000065,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.413696,-0.000060,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.414208,-0.000055,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.414720,-0.000060,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.415232,-0.000060,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.415744,-0.000055,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.416256,-0.000050,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.416768,-0.000045,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.417280,-0.000045,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.417792,-0.000045,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
0.418304,-0.000040,0.000000,401,1,0,0,2,1,1,0,0,0,0,0
